lat,lon,depth,starttime,energy,duration 
44.528807377339845,-123.28209582462677,60.00000000000001,2022-10-10 11:22:30,25904.41708916256,300.0
44.5725581436449,-123.29128632757453,31.53846153846154,2022-10-10 13:45:00,836980.0730185988,300.0
44.58947361815403,-123.53144849445644,33.84615384615385,2022-10-10 14:30:00,785451.7650880045,300.0
44.58191371215444,-123.39554926456952,46.15384615384615,2022-10-11 03:47:30,37223.670474368366,300.0
44.59390018029898,-123.52072025360413,33.87755102040816,2022-10-11 04:42:30,61839.85137274462,300.0
44.57641937290112,-123.40723376550427,57.241379310344826,2022-10-11 05:17:30,61046.9263822696,150.0
44.59062496637095,-123.44742560552828,46.92307692307693,2022-10-11 05:22:30,83358.08454847905,150.0
44.59296151498987,-123.5105196879226,53.793103448275865,2022-10-11 05:35:00,49063.84948219289,300.0
44.5979386429689,-123.54571220071364,43.67346938775511,2022-10-11 08:12:30,37978.00295581976,300.0
44.5465573736435,-123.72376180704164,53.793103448275865,2022-10-11 21:35:00,484748.3355778741,300.0
44.44285049010517,-123.48600079061308,20.0,2022-10-12 00:52:30,172874.56805036552,300.0
44.585605686798296,-123.48031540858209,33.87755102040817,2022-10-12 01:15:00,138340.87691212565,150.0
44.49795127694905,-123.48170337309595,20.0,2022-10-12 03:55:00,85221.54782949435,300.0
44.48563805124099,-123.35705538005426,59.310344827586206,2022-10-12 04:02:30,102914.3216657814,300.0
44.5646805184936,-123.3037871583346,20.0,2022-10-12 04:05:00,61434.594764316935,300.0
44.49683554695957,-123.4186225504943,35.38461538461539,2022-10-12 06:20:00,24042.96751494387,300.0
44.58110523291199,-123.5184668539988,20.689655172413797,2022-10-12 06:40:00,24762.98825243981,150.0
44.53151136231665,-123.4250616768394,20.0,2022-10-12 06:42:30,20299.17656693888,150.0
44.5860389494958,-123.2732459735312,20.0,2022-10-12 09:02:30,29785.178156190043,300.0
44.58181088529474,-123.34662362901724,20.0,2022-10-12 09:15:00,27597.66598132022,150.0
44.54284947003959,-123.4647042881622,37.95918367346938,2022-10-12 09:17:30,27681.61849616718,150.0
44.587254726992334,-123.60028062779472,20.0,2022-10-12 09:22:30,48730.19823765449,150.0
44.54897840059663,-123.60717620837836,20.0,2022-10-12 09:25:00,99804.45816287254,300.0
44.56303898085439,-123.78467520226688,60.0,2022-10-12 09:47:30,75538.52188530518,300.0
44.59639965490199,-123.7359519587408,60.0,2022-10-12 10:12:30,48157.68624614057,150.0
44.574025677892365,-123.3441612194226,20.0,2022-10-12 10:15:00,74675.31269421312,300.0
44.5965674649856,-123.47868707826107,57.93103448275862,2022-10-12 10:27:30,42791.42054621877,150.0
44.59869755830435,-123.57300279017691,35.51020408163265,2022-10-12 10:42:30,106889.78927489552,150.0
44.56267159995389,-123.4824300424296,60.0,2022-10-12 11:15:00,44832.51658533127,300.0
44.52239325639002,-123.29469399920022,43.07692307692308,2022-10-12 12:32:30,62575.04882837175,300.0
44.55507642089452,-123.62695164603484,20.0,2022-10-12 13:27:30,102858.6483742226,300.0
44.489908816362274,-123.46095625740794,60.0,2022-10-12 13:55:00,59748.86996374427,300.0
44.56959119947106,-123.47623281248389,20.0,2022-10-12 14:27:30,107072.72470645331,150.0
44.53281562796679,-123.43003307326006,20.0,2022-10-12 14:30:00,126505.05485542148,150.0
44.46476220151322,-123.72909842552966,60.0,2022-10-12 16:47:30,451438.8691512204,300.0
44.5417226016134,-123.59661424959322,60.0,2022-10-12 16:52:30,419999.0221100498,300.0
44.59773268281501,-123.49402852627529,20.0,2022-10-12 17:10:00,414900.71122172097,300.0
44.54484586653751,-123.60132300465229,33.07692307692308,2022-10-12 17:25:00,1180698.4297543303,300.0
44.54123289789361,-123.49206977412382,45.38461538461539,2022-10-12 17:47:30,578340.5529464078,300.0
44.49346629441298,-123.1569501370438,34.61538461538462,2022-10-12 18:15:00,324060.0230243319,300.0
44.5681642835419,-123.28172641931226,53.10344827586208,2022-10-12 18:20:00,476389.3889864079,300.0
44.52580590091894,-123.3987933439015,20.0,2022-10-12 18:32:30,155470.10565456253,300.0
44.532458809618994,-123.37713000611956,20.0,2022-10-12 18:35:00,89703.87997700121,300.0
44.52910690632128,-123.47837062254015,20.0,2022-10-12 19:05:00,105806.42594243688,300.0
44.55395600401646,-123.41654000220684,20.000000000000004,2022-10-12 19:30:00,319465.1656391907,300.0
44.57264865214257,-123.407279110656,32.307692307692314,2022-10-12 19:32:30,155860.4067357053,150.0
44.50160680919879,-123.62829656921308,29.655172413793103,2022-10-12 20:00:00,142767.99172954346,300.0
44.59514535357203,-123.70640665305544,46.15384615384615,2022-10-12 20:17:30,198636.72626852395,300.0
44.58879894183687,-123.52249956939004,43.67346938775511,2022-10-12 20:32:30,404333.4044041272,300.0
44.530095963274114,-123.29869304621246,60.00000000000001,2022-10-12 20:35:00,171522.72825361317,150.0
44.53624596601532,-123.52380520400224,60.0,2022-10-12 20:50:00,82410.21340741304,300.0
44.519377956173294,-123.41137871345184,20.0,2022-10-12 20:52:30,46258.9956681324,150.0
44.56171423341394,-123.71640789448492,35.51020408163265,2022-10-12 21:17:30,146210.72700410904,300.0
44.5729850298812,-123.9731251491717,57.24137931034483,2022-10-12 21:47:30,322591.6634050944,300.0
44.5945144154412,-123.71037534731082,20.0,2022-10-12 21:50:00,123658.63447873508,150.0
44.54381880311864,-123.68670815874816,20.0,2022-10-12 22:20:00,119504.45685590625,300.0
44.438065678798935,-123.9327009456965,20.0,2022-10-12 22:30:00,364154.5574317385,300.0
44.56341300630897,-123.78978811703384,20.0,2022-10-12 22:32:30,150768.97717476153,150.0
44.59983296238853,-123.47303016850398,60.0,2022-10-12 22:45:00,254708.0276349968,150.0
44.42478980593281,-123.8134541442075,60.0,2022-10-12 22:52:30,1051545.8954268603,300.0
44.53786992054636,-123.496442928599,33.84615384615385,2022-10-12 23:10:00,549756.079362487,300.0
44.48185796740592,-123.36794856392244,37.95918367346938,2022-10-12 23:17:30,417341.25884491415,300.0
44.522256335205874,-123.54653040402656,38.77551020408163,2022-10-12 23:20:00,320148.7191424649,150.0
44.59201919968405,-123.66420887513188,44.61538461538462,2022-10-12 23:22:30,297829.5690310601,150.0
44.59427657824634,-123.5953739737254,37.95918367346939,2022-10-12 23:25:00,149413.00215609797,150.0
44.56074108689247,-123.31419763982592,20.0,2022-10-12 23:32:30,128979.30970159452,300.0
44.553650664474574,-123.7072396695163,20.0,2022-10-12 23:32:30,183371.87828522024,300.0
44.57052047601097,-123.8365644075248,37.142857142857146,2022-10-12 23:35:00,249617.8204923043,300.0
44.56110826572791,-123.65836722371348,58.620689655172406,2022-10-12 23:37:30,103528.54663984796,150.0
44.541394244776455,-123.55533409593082,20.0,2022-10-12 23:42:30,133124.793706242,300.0
44.50103029855205,-123.72000199968724,47.69230769230769,2022-10-12 23:45:00,68739.16294298692,150.0
44.50070520582122,-123.60390799349766,38.775510204081634,2022-10-12 23:52:30,179360.27283056622,300.0
44.52291899663354,-123.6045325654276,40.40816326530612,2022-10-12 23:55:00,118447.26146518662,150.0
44.5993286363948,-123.6631460119796,20.0,2022-10-13 00:15:00,37254.17167656908,150.0
44.46781685331192,-123.6706239482074,50.0,2022-10-13 00:20:00,129235.93124077687,150.0
44.54163842215184,-123.14926817610647,20.0,2022-10-13 00:40:00,176940.42680738584,300.0
44.54747364017357,-123.68617846007092,42.85714285714286,2022-10-13 00:40:00,459030.9570594922,300.0
44.5396617854228,-123.58141844754516,26.20689655172414,2022-10-13 00:42:30,230510.8731232581,150.0
44.54449882065445,-123.48641881986596,37.95918367346938,2022-10-13 00:50:00,193756.61333342487,300.0
44.5773085339121,-123.52936773260365,20.0,2022-10-13 00:52:30,64257.97489205506,150.0
44.401953173368334,-123.54359627572812,36.3265306122449,2022-10-13 01:07:30,143011.8243800952,300.0
44.45643106756235,-123.56782050811144,59.99999999999999,2022-10-13 01:10:00,102363.1113964944,150.0
44.52113081347687,-123.67966830754494,46.92307692307692,2022-10-13 01:12:30,97640.64989290758,150.0
44.5845557158646,-123.67563241141424,20.0,2022-10-13 01:22:30,81413.45650793744,300.0
44.448352953580645,-123.55869004485184,20.0,2022-10-13 01:25:00,42192.49635151908,150.0
44.55484282637677,-123.67348605667684,20.0,2022-10-13 01:30:00,58419.98590611277,150.0
44.58974812084164,-123.79635411008016,60.0,2022-10-13 01:32:30,69148.92648692222,150.0
44.55725441969956,-123.76871391028868,34.61538461538461,2022-10-13 01:55:00,506536.7586752032,300.0
44.55653961046086,-123.54793780755438,60.0,2022-10-13 02:00:00,123617.81365849564,150.0
44.45622349512082,-123.61427665078328,20.0,2022-10-13 02:25:00,72425.59919488861,300.0
44.50388199553522,-123.59699023493638,20.0,2022-10-13 02:30:00,112690.37786172802,150.0
44.5419120026421,-123.5010104984311,34.61538461538462,2022-10-13 02:35:00,230525.20298255613,300.0
44.548460540021935,-123.53879378277676,44.61538461538462,2022-10-13 02:37:30,123715.46960712272,150.0
44.53575006942978,-123.67754814507104,53.10344827586207,2022-10-13 02:42:30,57793.53626156847,150.0
44.56570125113292,-123.2186677419194,20.0,2022-10-13 02:47:30,100102.35842919609,300.0
44.57106564509964,-123.23841423298347,20.0,2022-10-13 02:50:00,90557.28701001727,150.0
44.58331605916257,-123.4018027215796,35.51020408163265,2022-10-13 02:52:30,79425.42474691934,150.0
44.55446318318993,-123.66837468717898,33.84615384615385,2022-10-13 02:55:00,84050.65079332645,150.0
44.47960952789295,-123.37473886089144,60.0,2022-10-13 03:00:00,138289.22675325096,300.0
44.441639311177454,-123.42170401657796,60.0,2022-10-13 03:02:30,64530.59578853836,150.0
44.57848904742264,-123.38701418100436,37.14285714285714,2022-10-13 03:10:00,58421.284414088295,150.0
44.472800788918406,-123.28672161264475,45.30612244897959,2022-10-13 03:20:00,65870.28345746247,300.0
44.55975773472685,-123.79031131289896,20.0,2022-10-13 03:22:30,109477.77148116636,300.0
44.44018102557348,-123.25942071681187,60.0,2022-10-13 03:25:00,46680.64897379496,300.0
44.57105381558758,-123.59360923393028,20.0,2022-10-13 03:42:30,61392.14147516999,300.0
44.56578190877329,-123.25494655047058,20.0,2022-10-13 03:47:30,40323.75124937553,300.0
44.50307358351201,-123.73519212964264,46.15384615384616,2022-10-13 03:47:30,96126.26586861497,300.0
44.43928384653892,-123.30727869319703,54.48275862068965,2022-10-13 03:50:00,79431.54064261216,150.0
44.4591142549082,-123.603537620739,27.58620689655172,2022-10-13 03:52:30,88949.50799190953,150.0
44.4804567095588,-123.49462028936738,41.22448979591837,2022-10-13 03:57:30,83489.1463430032,150.0
44.48863717346475,-123.50502271360732,39.59183673469388,2022-10-13 04:00:00,95329.64874989238,150.0
44.59299858496688,-123.72739579866806,35.51020408163266,2022-10-13 04:02:30,136994.23485239278,150.0
44.59491414468475,-123.65344756345598,20.0,2022-10-13 04:17:30,56664.21058886956,150.0
44.59403272051477,-123.6044580654393,20.0,2022-10-13 04:22:30,92643.41017352253,150.0
44.52853406520238,-123.53119160312129,36.15384615384615,2022-10-13 04:30:00,166068.68026469485,150.0
44.56085554428782,-123.60543898297044,20.0,2022-10-13 04:32:30,177203.74138417502,150.0
44.55112611364235,-123.72310255738752,34.69387755102041,2022-10-13 05:00:00,74253.4326981272,150.0
44.59845734642981,-123.64692533041551,57.24137931034483,2022-10-13 05:02:30,55961.43700685641,150.0
44.48124192885437,-123.5538566933668,38.775510204081634,2022-10-13 05:07:30,45831.93535100307,150.0
44.4513210659256,-123.50022193470014,42.04081632653061,2022-10-13 05:10:00,41456.5972730754,150.0
44.440275016765,-123.54956210203564,20.000000000000004,2022-10-13 05:17:30,31635.51467730038,300.0
44.5213317812424,-123.43691286272237,20.0,2022-10-13 05:22:30,50060.62980397591,300.0
44.51546807944694,-123.81600425547364,43.67346938775511,2022-10-13 05:30:00,118754.73037063904,300.0
44.50619141046942,-123.73990494849087,42.04081632653062,2022-10-13 05:32:30,73308.23130446357,150.0
44.509536469860265,-123.72264662397173,35.51020408163265,2022-10-13 05:35:00,60602.36540974917,150.0
44.59109711983407,-123.4525251990903,29.23076923076923,2022-10-13 05:40:00,72692.40133199503,300.0
44.52705136608983,-123.61038339374684,37.95918367346939,2022-10-13 05:42:30,49355.81900413578,150.0
44.59861535409356,-123.86745440704884,42.85714285714285,2022-10-13 05:45:00,35546.06891112122,150.0
44.467664705092936,-123.6190559331854,41.224489795918366,2022-10-13 05:50:00,38148.488822194806,300.0
44.52653526384909,-123.54202613848706,49.65517241379311,2022-10-13 05:52:30,15444.371287129808,150.0
44.47879702971585,-123.41228392652673,36.326530612244895,2022-10-13 05:55:00,6479.892992752301,150.0
44.58264717125751,-123.53891900217224,20.0,2022-10-13 06:00:00,31532.2094400588,150.0
44.5886564612583,-123.53286179392376,60.0,2022-10-13 06:12:30,31612.74301712088,300.0
44.58987097644045,-123.64771946840364,20.0,2022-10-13 06:17:30,56023.67975710239,150.0
44.58735584226157,-123.66359460827977,20.0,2022-10-13 06:20:00,67641.50683962589,150.0
44.53004624515098,-123.55183898158636,33.84615384615384,2022-10-13 06:22:30,56396.51865954007,150.0
44.52324636869356,-123.47388123206484,34.61538461538462,2022-10-13 06:25:00,59206.47551308934,150.0
44.532424788241805,-123.4249252163248,25.517241379310345,2022-10-13 06:27:30,58224.46832614135,150.0
44.48483505322725,-123.39460338138132,33.07692307692307,2022-10-13 06:30:00,40883.57106666858,150.0
44.51425762693408,-123.14352568863669,60.0,2022-10-13 06:32:30,15364.350086723774,150.0
44.5131021007216,-123.62145739035874,33.84615384615385,2022-10-13 06:42:30,104921.1948818008,300.0
44.50931266827363,-123.66976511685851,26.89655172413793,2022-10-13 06:45:00,74427.47750566305,150.0
44.58703196464338,-123.52195783302612,20.0,2022-10-13 06:47:30,47882.75938651632,150.0
44.40447167567175,-123.6385725407695,60.0,2022-10-13 07:15:00,23133.941533521684,300.0
44.5549035807674,-123.7367643203395,44.61538461538462,2022-10-13 07:40:00,29550.512929092267,300.0
44.52138983277705,-123.58409941594292,54.48275862068965,2022-10-13 07:47:30,53073.435954851855,300.0
44.4421608707786,-123.3803580660529,34.69387755102041,2022-10-13 07:50:00,22191.61352403522,150.0
44.543796461635736,-123.53818976278014,60.0,2022-10-13 07:52:30,32022.15513680014,150.0
44.575196136399846,-123.5503568694875,34.61538461538461,2022-10-13 07:55:00,25368.645255270552,150.0
44.52088554731869,-123.47959147581892,47.692307692307686,2022-10-13 07:57:30,13311.875879725138,150.0
44.42574900039194,-123.37121486604016,59.99999999999999,2022-10-13 08:17:30,16391.2802857236,300.0
44.52117650306069,-123.48342196953833,20.0,2022-10-13 09:45:00,79337.3540967153,300.0
44.59871285888661,-123.40983914281506,20.000000000000004,2022-10-13 09:47:30,52955.81559236294,150.0
44.53618035187724,-123.48636110248096,41.224489795918366,2022-10-13 09:52:30,81047.00230448165,300.0
44.531984814508505,-123.46761131548163,57.93103448275863,2022-10-13 09:55:00,58055.24403341532,150.0
44.52955271801505,-123.4356861402036,31.538461538461544,2022-10-13 09:57:30,63693.04356313942,150.0
44.501581902895325,-123.56635197269856,20.0,2022-10-13 10:00:00,65312.13961037065,150.0
44.53662832856161,-123.73939695779885,41.22448979591837,2022-10-13 10:02:30,83713.41707327524,150.0
44.52611184604608,-123.84804504275982,57.241379310344826,2022-10-13 10:05:00,96402.51581011958,150.0
44.475600490937005,-123.67594504850764,34.69387755102041,2022-10-13 10:07:30,64138.99138253564,150.0
44.52787401836952,-123.87231803393836,42.04081632653061,2022-10-13 12:27:30,601524.4955349197,300.0
44.59823102179797,-123.56790153102986,45.38461538461538,2022-10-13 12:30:00,294154.33599894604,300.0
44.43920546913196,-123.79593455463274,47.69230769230769,2022-10-13 12:32:30,584928.8104931854,300.0
44.59125946967539,-123.65397963037482,44.61538461538462,2022-10-13 12:37:30,146445.08698686666,150.0
44.54850034485483,-123.6007880778564,37.95918367346939,2022-10-13 12:40:00,135974.20526732647,150.0
44.533882431585525,-123.60292778503994,37.95918367346939,2022-10-13 12:42:30,136745.4974646357,150.0
44.455276934533615,-123.5525143577969,20.0,2022-10-13 12:47:30,141017.56171179537,300.0
44.54411264027658,-123.6285514380681,20.0,2022-10-13 12:50:00,68616.97337047032,150.0
44.59639634672173,-123.52525497715511,60.0,2022-10-13 13:00:00,795350.6788858976,300.0
44.5476281494616,-123.67582456420168,54.48275862068966,2022-10-13 13:02:30,805342.8737572148,300.0
44.54822466408116,-123.73385234717584,40.40816326530613,2022-10-13 13:10:00,247886.5525601156,150.0
44.57770029812893,-123.49642514189908,60.0,2022-10-13 13:12:30,143240.24269473384,150.0
44.46773564623424,-123.3765217285916,20.0,2022-10-13 13:15:00,84340.64329205398,150.0
44.4505449186402,-123.79947171693088,60.0,2022-10-13 13:17:30,242125.3544135888,300.0
44.57590630633207,-123.32696592687026,20.0,2022-10-13 13:25:00,45109.85966910564,300.0
44.5723553280614,-123.40344554839352,46.92307692307693,2022-10-13 13:30:00,49596.61469521199,150.0
44.46221436308956,-123.24574683281456,42.0408163265306,2022-10-13 13:32:30,43072.58895748046,150.0
44.54091271006007,-123.54894735436304,32.30769230769231,2022-10-13 13:45:00,57025.32844323323,300.0
44.50087041660112,-123.0332318940804,39.59183673469388,2022-10-13 13:47:30,110669.96110701944,300.0
44.44094687834005,-123.87043830041046,44.61538461538462,2022-10-13 17:05:00,434308.5529526942,300.0
44.50432472725661,-123.76469031410944,43.6734693877551,2022-10-13 17:07:30,207979.63864084583,150.0
44.454050393048696,-123.68422417709222,35.51020408163266,2022-10-13 17:10:00,219144.82257370572,150.0
44.52809454562904,-123.92649352131936,60.0,2022-10-13 17:12:30,272453.05859753065,150.0
44.5476716267826,-123.62674060733778,42.85714285714284,2022-10-13 17:55:00,285699.5347770248,300.0
44.595072260409445,-123.75552875991065,27.58620689655173,2022-10-13 21:15:00,460224.4296088624,300.0
